visitor_id,nb_sessions,avg_days_between_sessions,nb_unique_documents,engagement_score,return_rate,visitor_type,browser_clean,os_clean,source_clean,medium_clean,cluster
"1,70076E+18",1,0,1,333,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70082E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70083E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70084E+18",5,7814814814814815,12,337,1134453781512605,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70084E+18",5,7814814814814815,12,337,1134453781512605,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70084E+18",5,7814814814814815,12,337,1134453781512605,Mixte,Chrome,Windows,Referral,Referral,Cluster 1
"1,70084E+18",5,7814814814814815,12,337,1134453781512605,Mixte,Chrome,Windows,Referral,Referral,Cluster 1
"1,70085E+18",6,13833333333333334,5,231,674157303370786,Mixte,Chrome,Windows,Referral,Direct,Cluster 4
"1,70086E+18",1,0,3,347,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70087E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70091E+18",1,0,2,34,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70092E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70093E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70094E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70095E+18",2,14666666666666666,2,192,638297872340425,Mixte,Chrome,Windows,Referral,Direct,Cluster 4
"1,70099E+18",1,0,1,333,10,Nouveau,Autre,macOS,Referral,Direct,Cluster 0
"1,7009E+18",1,0,2,34,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70104E+18",3,2333333333333333,2,106,410958904109589,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70105E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70106E+18",3,6666666666666666,3,345,6000000000000001,Mixte,Firefox,Windows,Referral,Direct,Cluster 2
"1,70108E+18",3,175,3,334,3636363636363636,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70109E+18",2,1875,3,33,3478260869565217,Mixte,Firefox,Windows,Referral,Direct,Cluster 1
"1,70112E+18",1,0,1,333,10,Nouveau,Chrome,iOS,Referral,Direct,Cluster 0
"1,70117E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70118E+18",2,75,2,335,5714285714285714,Mixte,Chrome,Windows,Referral,Direct,Cluster 2
"1,7011E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70124E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70125E+18",2,0,1,336,10,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,70126E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70128E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7012E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70134E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70135E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70136E+18",1,0,3,347,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70138E+18",1,0,3,347,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70144E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70145E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70154E+18",2,0,4,356,10,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,70155E+18",3,20,1,318,3333333333333333,Mixte,Safari,macOS,Referral,Direct,Cluster 1
"1,70161E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70168E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70169E+18",1,0,2,34,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70171E+18",2,9666666666666666,3,25,9375,Mixte,Autre,Windows,Referral,Direct,Cluster 1
"1,70172E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70176E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70177E+18",1,0,1,333,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70178E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70179E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,7017E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70181E+18",2,2,2,341,8333333333333334,Mixte,Chrome,Windows,Referral,Direct,Cluster 2
"1,70182E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70185E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70187E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70188E+18",1,0,3,347,10,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70189E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70194E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70195E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70196E+18",4,275,4,333,2666666666666666,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,7019E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,701E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70204E+18",1,0,1,333,10,Nouveau,Firefox,macOS,Referral,Direct,Cluster 0
"1,70205E+18",2,0,2,343,10,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70214E+18",5,14,2,336,4166666666666667,Mixte,Chrome,Windows,Referral,Direct,Cluster 2
"1,70221E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70222E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70223E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70224E+18",1,0,2,34,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70225E+18",2,0,3,349,10,Mixte,Chrome,Android,Referral,Direct,Cluster 1
"1,70229E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70231E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70233E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70238E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70241E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70242E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70243E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70247E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70248E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70252E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70254E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70255E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70256E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70259E+18",1,0,1,333,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,7025E+18",1,0,2,34,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70263E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70264E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70265E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70266E+18",4,36666666666666665,5,33,2142857142857143,Mixte,Safari,iOS,Referral,Direct,Cluster 4
"1,70268E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70269E+18",1,0,1,333,10,Nouveau,Autre,Android,Referral,Direct,Cluster 0
"1,70271E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70272E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70274E+18",1,0,1,333,10,Nouveau,Opera,Windows,Referral,Direct,Cluster 0
"1,70276E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,7027E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70284E+18",1,0,3,347,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70289E+18",2,0,3,349,10,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,7028E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70291E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70292E+18",3,11666666666666667,4,347,4615384615384614,Mixte,Safari,macOS,Referral,Direct,Cluster 2
"1,70293E+18",1,0,3,347,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70294E+18",2,140,3,206,666666666666666,Mixte,Opera,Windows,Referral,Direct,Cluster 1
"1,70295E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70297E+18",1,0,3,347,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70298E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Referral,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Referral,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Referral,Referral,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Social,Referral,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Social,Referral,Cluster 1
"1,7029E+18",6,3333333333333333,6,377,75,Mixte,Edge,Windows,Social,Referral,Cluster 1
"1,70301E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70302E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70306E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70308E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70311E+18",1,0,2,34,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70312E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70315E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70316E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70317E+18",1,0,2,34,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70319E+18",2,45,2,297,1818181818181818,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,70321E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70323E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70325E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70326E+18",3,35,4,323,2222222222222222,Mixte,Firefox,Windows,Referral,Direct,Cluster 1
"1,70328E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70329E+18",18,17142857142857142,5,388,3684210526315789,Mixte,Chrome,Windows,Referral,Direct,Cluster 4
"1,70329E+18",18,17142857142857142,5,388,3684210526315789,Mixte,Chrome,Windows,Referral,Direct,Cluster 4
"1,70329E+18",18,17142857142857142,5,388,3684210526315789,Mixte,Chrome,Windows,Referral,Referral,Cluster 4
"1,70329E+18",18,17142857142857142,5,388,3684210526315789,Mixte,Chrome,Windows,Referral,Referral,Cluster 4
"1,70333E+18",1,0,1,333,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70337E+18",2,15,2,327,4,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,70341E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70342E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70346E+18",2,190,1,141,5,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,70352E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70359E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7035E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70367E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70368E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70369E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7036E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70371E+18",1,0,1,333,10,Nouveau,Opera,Windows,Referral,Direct,Cluster 0
"1,70372E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70377E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70378E+18",2,40,2,302,2,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,7037E+18",1,0,1,333,10,Nouveau,Safari,Windows,Referral,Direct,Cluster 0
"1,70382E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70384E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70385E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70388E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70389E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70391E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70392E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,703E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70404E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70411E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70413E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70419E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70421E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70428E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70431E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70434E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70435E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70436E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70437E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70438E+18",3,26666666666666665,1,311,2727272727272727,Mixte,Edge,Windows,Referral,Direct,Cluster 4
"1,7043E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70441E+18",1,0,1,333,10,Nouveau,Firefox,macOS,Referral,Direct,Cluster 0
"1,70444E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70445E+18",2,3333333333333333,1,333,75,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70446E+18",2,50,1,285,1666666666666666,Mixte,Firefox,Windows,Referral,Direct,Cluster 1
"1,70453E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70456E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70461E+18",6,25,1,321,2857142857142857,Mixte,Chrome,Android,Referral,Direct,Cluster 1
"1,70463E+18",4,1111111111111111,5,367,8999999999999999,Mixte,Chrome,Windows,Referral,Direct,Cluster 2
"1,70464E+18",1,0,4,353,10,Mixte,Safari,iOS,Referral,Direct,Cluster 1
"1,70465E+18",3,125,2,333,4444444444444444,Mixte,Safari,iOS,Referral,Direct,Cluster 2
"1,70466E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70467E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70469E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70471E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70472E+18",3,10,3,342,5,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,70473E+18",2,2857142857142857,3,346,7777777777777779,Mixte,Safari,Windows,Referral,Direct,Cluster 2
"1,70474E+18",3,25,3,349,8,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,70475E+18",3,0,5,365,10,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,70476E+18",2,0,3,349,10,Mixte,Firefox,macOS,Referral,Direct,Cluster 1
"1,70478E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70479E+18",3,0,4,359,10,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,7047E+18",1,0,7,373,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70481E+18",1,0,2,34,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70483E+18",5,4111111111111111,4,322,1956521739130435,Mixte,Firefox,macOS,Referral,Direct,Cluster 1
"1,70487E+18",2,5,2,338,6666666666666666,Mixte,Chrome,macOS,Referral,Direct,Cluster 2
"1,70488E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70489E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70491E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70493E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70497E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70498E+18",3,1333333333333333,5,364,8823529411764706,Mixte,Firefox,macOS,Referral,Direct,Cluster 2
"1,70499E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,7049E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70504E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70506E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70507E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70508E+18",1,0,3,347,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70514E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70515E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70517E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70523E+18",1,0,2,34,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70524E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70525E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70526E+18",1,0,2,34,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70527E+18",1,0,1,333,10,Nouveau,Opera,Windows,Referral,Direct,Cluster 0
"1,70531E+18",2,10,1,326,5,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70532E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70533E+18",1,0,4,353,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70534E+18",1,0,1,333,10,Nouveau,Autre,Android,Referral,Direct,Cluster 0
"1,70535E+18",2,10,2,332,5,Mixte,Chrome,macOS,Referral,Direct,Cluster 1
"1,70536E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70542E+18",1,0,3,347,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70543E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70544E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70548E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,7054E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70551E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70552E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70557E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70558E+18",2,1666666666666666,1,334,8571428571428572,Mixte,Chrome,Windows,Referral,Direct,Cluster 2
"1,70559E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7055E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70564E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70566E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70567E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70568E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7056E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70576E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70577E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7057E+18",2,15,2,327,4,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70583E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70584E+18",2,0,2,343,10,Mixte,Edge,Windows,Referral,Direct,Cluster 1
"1,70585E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70587E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70591E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70592E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70593E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70594E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70599E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,705E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70601E+18",3,3333333333333333,1,335,75,Mixte,Chrome,Linux,Referral,Direct,Cluster 1
"1,70602E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70603E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70604E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70605E+18",1,0,1,333,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,70609E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70611E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70612E+18",1,0,1,333,10,Nouveau,Safari,iOS,Referral,Direct,Cluster 0
"1,70614E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70618E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70619E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,7061E+18",1,0,3,347,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70626E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70628E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70629E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70631E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70634E+18",1,0,2,34,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70635E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70638E+18",1,0,2,34,10,Nouveau,Chrome,macOS,Referral,Direct,Cluster 0
"1,7063E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70641E+18",2,45,2,297,1818181818181818,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70642E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
"1,70644E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70645E+18",1,0,1,333,10,Nouveau,Safari,macOS,Referral,Direct,Cluster 0
"1,70646E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70647E+18",1,0,1,333,10,Nouveau,Chrome,Android,Referral,Direct,Cluster 0
"1,70648E+18",1,0,1,333,10,Nouveau,Firefox,Windows,Referral,Direct,Cluster 0
"1,70652E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70653E+18",7,10,4,359,5,Mixte,Chrome,Windows,Referral,Direct,Cluster 1
"1,70654E+18",1,0,1,333,10,Nouveau,Chrome,Windows,Referral,Direct,Cluster 0
"1,70655E+18",1,0,1,333,10,Nouveau,Edge,Windows,Referral,Direct,Cluster 0
